youth_id,digital_opportunity_score,opportunity_level
a56acf4d-0009-4631-bfac-d0fcd0a0238a,90.0,High Opportunity
9cd194d0-197d-4c66-9f4e-f955e1a7dcea,79.0,High Opportunity
3179b882-a46d-43e1-9ec8-e5a54ba48028,100.0,High Opportunity
cc77c944-541d-4b07-a6ec-9be3ea7e350b,85.0,High Opportunity
46d540b6-ccee-45b7-93d4-7254b4b6f42b,37.0,Low Opportunity
f87df955-f839-434d-8af2-808538ce333a,100.0,High Opportunity
27c757fb-14cc-4f2a-804a-a84f47c3c061,90.0,High Opportunity
460bf5aa-44fb-4380-ac53-b9e3c0864c7a,19.75,Low Opportunity
3a9c5851-fdc8-4927-926c-cefc4e09ee98,18.25,Low Opportunity
0de905d0-9d88-4492-9a87-a586897f28f0,53.25,Medium Opportunity
882a9980-332b-4e2d-adca-76d40f87ae8d,58.75,Medium Opportunity
7f10e2c1-6571-46de-854f-414b3ed15925,90.0,High Opportunity
7cfe8aa6-d6f8-4c46-aa95-d77fe0d686ea,57.5,Medium Opportunity
ebe1f33d-f01d-454c-840a-309731beeb0f,100.0,High Opportunity
ca40612a-c9a4-4edb-b29c-0952954aaa1b,65.25,Medium Opportunity
73d0a3f6-d54c-4341-b23a-3f778023df1e,95.0,High Opportunity
f421704e-1c8c-48f7-af11-a881bfca02d5,53.0,Medium Opportunity
22b50261-6242-4e5e-bf15-916ef81b67d4,90.0,High Opportunity
bf9a1add-e86e-47a1-a985-f705b804b871,59.0,Medium Opportunity
a36df88f-253e-48af-a020-92f787de1dba,65.75,Medium Opportunity
737c474d-5ae5-40f9-9a39-ca91eb2b5dc6,13.0,Low Opportunity
69e1f746-e208-4775-b44d-409a2a02b266,21.25,Low Opportunity
8301c3a0-643b-41a1-a581-07a17ac8e2e3,49.75,Low Opportunity
b8a43f68-f9c9-4bca-9d8a-6f64225b3f09,86.25,High Opportunity
448e9744-7ce3-45dd-9fd9-1f1a58bdbcc3,100.0,High Opportunity
2b8096ab-19ba-4e96-b360-049add52ab80,49.75,Low Opportunity
5e1c3aa4-179b-4366-9a99-ab9cd05b5d23,77.25,High Opportunity
09c407af-47f7-462e-ae67-56dfe853d613,60.0,Medium Opportunity
4452c6fb-74f5-461d-b0bf-1ec75d117e52,78.5,High Opportunity
1eaf4527-327d-4d17-ab42-641f649f4490,19.75,Low Opportunity
0f2646f3-6513-4ebc-a0f9-4965228aeb09,51.5,Medium Opportunity
2934e4e5-c0b8-4514-9cfd-73bda5731b7c,13.75,Low Opportunity
72c16ab8-e3e4-4551-a55e-1ea540377512,84.0,High Opportunity
b84a0370-b342-4b95-93f5-4dc35e08dafb,24.0,Low Opportunity
7b5b2191-bc30-4957-8aea-545c49b27af2,27.5,Low Opportunity
c67de41c-7b1c-494d-89b2-c1758e8769d3,47.5,Low Opportunity
121efce4-1859-423e-a938-26c3327aa553,84.5,High Opportunity
bbb71329-78c1-4660-9801-92096db96934,81.0,High Opportunity
b3d4252a-1c15-4d30-8e9e-670ba6ff42b6,46.0,Low Opportunity
67888f13-6251-4509-a7e3-948e59067d0e,54.25,Medium Opportunity
52d395a5-c12d-4987-a79e-ea61fc682c2e,58.0,Medium Opportunity
41230a85-7ed9-4453-b56a-318306f0e1ed,11.75,Low Opportunity
25320c07-7165-42b6-95f2-9ec76c049e10,25.75,Low Opportunity
39856206-ddd0-47f9-9d2b-2d3a6f5b83ae,87.0,High Opportunity
568ebc6e-a2aa-4da8-a879-2c30185cccb7,100.0,High Opportunity
ff8b8eb1-0d17-457e-8853-2f8c08d5c857,23.5,Low Opportunity
7639a253-63e1-4904-a5df-565f88f4b92a,61.75,Medium Opportunity
69e472c4-8abb-4b25-bab3-d9ef96934116,59.0,Medium Opportunity
6b8cb62d-36f9-4c48-9534-1651dc9775f5,20.5,Low Opportunity
936274d2-42ff-4d4c-8875-f1116eb01d15,95.0,High Opportunity
11d57dd0-05b0-4092-9ff8-dfb4f8f00ef2,100.0,High Opportunity
79d3066e-746f-4d38-ac74-1bf156b1c3f9,50.25,Medium Opportunity
4146d171-c150-477a-a3bf-bd1484919c25,24.0,Low Opportunity
750e25a6-b87b-470e-83d0-27c964c34c2a,45.75,Low Opportunity
c9742871-8cbc-42ac-85d9-4d7e86d7b72a,100.0,High Opportunity
bc8c26c2-d9a9-4ecc-a19f-04d7a0baa2aa,56.5,Medium Opportunity
7db8e3ba-6b9e-4c5d-b9ac-0b9db1912a3d,87.25,High Opportunity
d398af5b-5663-46e8-8f2f-5fa15ff78e0d,58.25,Medium Opportunity
a2ecc045-13a4-48d4-bb01-b342c324f0ae,100.0,High Opportunity
4be02a68-b4d7-483f-912d-650db271f7b5,91.25,High Opportunity
59b037ee-5c47-4d41-892f-d5d703ff288d,57.5,Medium Opportunity
cb44e269-1a69-4d7c-b868-9cabac35accc,52.5,Medium Opportunity
0ab1d492-764f-449f-a716-d8d83a4a54c8,78.5,High Opportunity
385981a1-d58c-48e0-9d56-6c5d809ee6a9,20.75,Low Opportunity
63d05a3a-b6a5-463d-829c-6a2492347424,54.75,Medium Opportunity
6a1111ba-d9a1-4c96-80e6-01a6c3852b1f,85.75,High Opportunity
ec9a94eb-ed4a-475a-b74f-a692ad6be591,14.25,Low Opportunity
f1d554e2-a706-4b76-8931-5adc1a9a0c80,40.75,Low Opportunity
9e0d820d-3123-44bb-92ee-7e4fc80e617c,70.5,Medium Opportunity
0c318258-3211-4d94-93bf-342f3c8d0ecf,86.75,High Opportunity
83f2c216-25fe-4b3b-aee7-16db74a138d5,19.75,Low Opportunity
68394b3f-a351-4d42-a67a-1b1f797f6fca,53.0,Medium Opportunity
8055820e-26a5-4eb5-93db-66cf12b941e6,84.75,High Opportunity
9595293a-bfc9-448f-8eca-6bb3adedeb13,19.0,Low Opportunity
f06b957f-148f-4e65-961b-a238016c820b,55.0,Medium Opportunity
efb2fdff-930a-4da2-ad0e-e7be9278041a,33.5,Low Opportunity
193abb1f-76b5-46bc-be2e-5bb74960decd,53.0,Medium Opportunity
92e5f839-2f04-402c-be3b-cfd5215bc3c2,12.25,Low Opportunity
8f3aaff6-c5d9-4b13-bc3c-839249dfa140,53.25,Medium Opportunity
6d47b329-d93c-4ae9-a759-6d0afc4961c4,95.0,High Opportunity
0365811b-8790-4f96-ad16-f7a27821ec32,13.5,Low Opportunity
1f7cf182-e47f-4bd3-b037-f823077bcc7a,84.0,High Opportunity
09e78bff-4bca-44b5-8ae8-0c27a240fb4c,51.0,Medium Opportunity
d92200d8-7a3f-455d-a51d-3680db7a6a56,95.0,High Opportunity
ec2d8f27-ad4f-47d4-a2d8-5f2b1411f955,65.0,Medium Opportunity
68bd3084-5cc1-40e9-94a2-13b8ce805e65,50.5,Medium Opportunity
10fd6eb5-bc37-40d3-80a3-aafbb98454c8,90.5,High Opportunity
99473ea1-7a51-4f41-84b2-fff3c1ac84f0,26.75,Low Opportunity
feff4f6a-6a33-4081-9a35-7567802032f3,70.0,Medium Opportunity
52999692-368e-40b2-a2bd-37e2554a479f,91.25,High Opportunity
946f4cd4-6719-405b-8d43-53ad4aec35a6,95.0,High Opportunity
14dfd732-40bc-4dba-b37b-375ad22bca03,18.5,Low Opportunity
837990a1-1098-47a6-b09e-08a6452bc171,95.0,High Opportunity
eae1f34b-bea7-437f-8b97-717539b2c129,26.25,Low Opportunity
a1158c91-1b66-4a0c-8f2d-43dde9dda3b2,95.0,High Opportunity
8f0a2522-c923-40e6-af84-d3b86af339ff,71.25,Medium Opportunity
b0824ec7-1fe5-42cb-bd67-1fafb45f95d5,55.0,Medium Opportunity
b0adb355-c2e9-46d7-956e-f266efbfebc2,39.5,Low Opportunity
2d367204-1495-48e0-bea9-1de76d486d06,90.0,High Opportunity
2d1bee84-b4d9-401f-8ff7-1bd492e443ab,62.25,Medium Opportunity
6af24d15-8bc3-48c7-9d1b-8783301d7ea7,79.0,High Opportunity
54ac8122-4799-4605-99e1-20869bc1d3a1,100.0,High Opportunity
705eb8b9-3396-475b-acfb-2a591660256a,90.0,High Opportunity
bfac6e41-6ea2-4623-a2ed-d7bf1f987d4a,60.0,Medium Opportunity
3bba26cb-e97d-4706-89ed-d33b9a02b27f,86.75,High Opportunity
fa4e968a-4541-4ce3-8557-3b9c37449b18,39.25,Low Opportunity
11652489-3f95-4fff-a067-db14d7c044c6,90.0,High Opportunity
41098dd6-9e16-45e0-8e85-6887af47168b,19.75,Low Opportunity
24b6da63-7147-4786-aefc-5394ba494d71,51.0,Medium Opportunity
1f63cdc9-622f-4e15-97f1-52d4832a09e1,46.75,Low Opportunity
750e1fea-02e7-4888-92e7-bf3e1209303e,25.75,Low Opportunity
18c69f62-87b5-461c-bd42-e1aa70f080d8,20.0,Low Opportunity
b446ca4e-8ce2-44d6-af1b-eb3ab721e0b7,25.0,Low Opportunity
507f70fd-3c2b-40ed-b3f0-c9b64c8ebc3b,52.5,Medium Opportunity
4e3fa2ef-7675-4c21-87f2-ec219597d23b,70.0,Medium Opportunity
0321c7db-ce8e-4579-82ab-d4ea8f1ba11f,31.25,Low Opportunity
29e3a2dd-364e-461b-9659-528188d6c5e8,20.5,Low Opportunity
bce87f7e-2bd9-4ee0-abd7-4525df861e05,20.25,Low Opportunity
c81fdb8f-582e-4390-8075-9336d3f63460,40.0,Low Opportunity
b915b72a-72a4-4a9f-afb4-e02f12bd405e,24.75,Low Opportunity
10c28374-7bb6-4fda-b7f3-c59fcb2dddc7,100.0,High Opportunity
e153aa3f-921a-45fe-85a6-ae29712a9545,85.0,High Opportunity
108cedbe-9912-4d20-a0ad-0cf0f5b934f3,28.5,Low Opportunity
6c6d3ac4-36eb-41d9-8791-f3860ee1febc,98.25,High Opportunity
23b11912-c5a9-443c-b554-97c4027f7a18,25.75,Low Opportunity
5ed12d6a-b7d7-4367-9f34-b4fd0c25957b,90.0,High Opportunity
79884f42-44e0-4197-9aab-1fa9fd43d653,44.25,Low Opportunity
f904855d-bb87-4e6e-9855-74f3a860bc54,100.0,High Opportunity
bf0f4fe2-5a9a-4a55-b54a-9d5eadca49cf,47.0,Low Opportunity
ea9ecce4-25f3-4bcd-8f0a-25d609f795c2,37.75,Low Opportunity
68382c27-c6d0-483b-bef6-cb1ffde90ea8,59.5,Medium Opportunity
bc51413d-59a5-41b7-9e3d-46d3b1b92d2a,10.25,Low Opportunity
b7bb66f6-4b78-4168-8dd8-c2ec6c8f8588,48.5,Low Opportunity
020f7c9f-7c1e-446f-a4ec-d7de361deb8b,79.0,High Opportunity
2c7ad83c-887c-4b70-a7a9-3c9300cd2b8d,79.25,High Opportunity
508e5f3b-a675-43d0-8225-71867bd80191,59.0,Medium Opportunity
9dad2f27-633a-492f-8f5d-160d85e42258,75.0,High Opportunity
1acdd879-0484-400b-8dfd-5d7333c74b19,55.75,Medium Opportunity
af0725f4-45ab-41f2-89ba-2ccdeb9f50d5,78.75,High Opportunity
a3aa6c26-5fb1-43a1-9d32-a333381d305f,84.75,High Opportunity
2154dd13-d21a-4087-88da-ff5e6ba1f079,54.5,Medium Opportunity
735f91b8-8325-434e-8612-1d12066b8933,100.0,High Opportunity
3f8190db-40ed-40bc-bb03-db645bae2bfd,20.0,Low Opportunity
5930a5f6-3f4b-4387-8431-06deabd1bae4,100.0,High Opportunity
308022e3-6fd3-4043-9693-7de41d1625ef,53.75,Medium Opportunity
d8d0e67c-0f73-401d-9c3d-e022642e3092,95.0,High Opportunity
b38bbb25-56c6-4d54-8d54-9afcf195c7f5,21.5,Low Opportunity
cd65862a-c18d-4e8d-be32-6bab84d785ab,97.75,High Opportunity
ae964d1b-0a70-4e7b-b8c9-b904548e9f97,82.0,High Opportunity
2fd84c02-c3e2-49f3-9707-f25fb65656d7,90.5,High Opportunity
4ccbe196-3878-44f4-a8fd-6d9ce15f8c11,95.0,High Opportunity
ca2768f5-125e-4955-b623-11ea64bfb26c,54.0,Medium Opportunity
9aa6c73f-c54b-4d83-b453-ca4ac44b29cc,20.0,Low Opportunity
bcecfb25-7c28-4148-90f3-290d8358b18d,84.75,High Opportunity
4f93250d-686b-450e-8911-2527086432e8,56.25,Medium Opportunity
350151a8-e92a-4871-a1f1-7499d31429a1,49.75,Low Opportunity
20e5322b-320b-4034-b83b-f51e5f127260,50.5,Medium Opportunity
e9684b09-e18f-4ace-b42e-c0fc64d99c12,20.0,Low Opportunity
032eeb10-d84e-4569-8c77-706044eb3a54,52.25,Medium Opportunity
341b268b-2ca2-4c47-9e65-c0801a436549,69.25,Medium Opportunity
4270abd4-65ad-410a-beee-7b7609db8078,100.0,High Opportunity
8de4bf5e-b7a4-4664-8dc8-f4f8e2016236,100.0,High Opportunity
81a6ff84-d693-473d-ae51-214f971c2b4e,97.5,High Opportunity
697360c6-d4e3-4df5-8b7e-d60b627ca13c,52.5,Medium Opportunity
ad710d57-423b-4d01-b117-59a92cacddc1,90.0,High Opportunity
bbfce540-3cc5-436c-b77a-18f0a3027769,44.5,Low Opportunity
ce243201-b392-4c92-928f-738dbef0e5f6,62.25,Medium Opportunity
36e2254f-9286-45fb-aabf-21e06fb33994,85.0,High Opportunity
edc70a9c-730b-4986-8ded-49504c1fd074,24.0,Low Opportunity
76c49837-2a97-4268-ac72-ec49d1f3ef57,44.25,Low Opportunity
aafb8cbd-ed21-425c-8ce7-f8f22de2a3c0,47.25,Low Opportunity
5f1cc737-c833-43da-a897-7294d46a2b2d,95.0,High Opportunity
6d2939bd-9122-455f-9f5e-8e408f1cce57,95.0,High Opportunity
57d53875-ca5e-49eb-a2f8-aa5fd69143c2,95.0,High Opportunity
c9acaa5b-f4e3-42b7-a297-3f980d7dc6ca,54.0,Medium Opportunity
1c7ea2c7-7915-4ae9-baad-7b4d4df83d1d,86.75,High Opportunity
5c21868c-7bd9-4ead-9a10-20221234b6c8,86.0,High Opportunity
68921b39-f36f-47fc-a228-a32ebbdbe482,100.0,High Opportunity
90d438c0-95d4-4c33-9011-5799ffb132dd,84.5,High Opportunity
cc252473-162f-437a-804e-fdc8ed56e9d1,91.5,High Opportunity
fdefcdbb-afc6-4df2-a011-eee16ab076c7,56.0,Medium Opportunity
008c882e-e956-41b7-a7cf-f3095732bb42,26.25,Low Opportunity
7ff82ab1-c33b-4117-8fa9-7fb765a34dba,18.5,Low Opportunity
60c07146-734d-43e7-8e9f-841ac856f481,44.5,Low Opportunity
17fa7c10-04b9-4e69-abcc-a30ebbc378cc,25.75,Low Opportunity
c88fe55e-a7a2-4355-bbb7-5ad5174e1b77,95.0,High Opportunity
48e774ec-52a2-458c-b30b-c4314f40c92e,45.75,Low Opportunity
c6390204-f6c0-4c9a-92fd-8ac9d9bd1702,19.5,Low Opportunity
c14b74b5-10c7-45ea-a714-86086df48853,13.25,Low Opportunity
8e1f36ff-9df1-4886-8334-5c7e04aed7fa,27.25,Low Opportunity
cd8ff4e5-73f6-49bd-ba31-18e05d047f5c,100.0,High Opportunity
05fa0440-7e3f-4e62-a0da-17db8126d068,18.75,Low Opportunity
4fc21848-cd1a-487c-92b0-799f615c7139,52.25,Medium Opportunity
67502a0a-a2a9-4cb4-bfed-584bf6ced760,19.5,Low Opportunity
191c468d-b6b8-447b-bebb-31d7adfc692c,83.75,High Opportunity
1c7d533e-3f4a-4459-b02c-4d77c8ee05ce,59.0,Medium Opportunity
cab5b2fa-1cfd-4a33-99b0-eeecf5ba1cfb,59.75,Medium Opportunity
ca8e31f2-6878-42bb-b2bf-1989575b0551,83.25,High Opportunity
49a6d480-4b13-43aa-9a9c-3f9cfa001094,83.5,High Opportunity
d24e6d98-eca8-4c84-b1ac-4c8a15e65ae7,54.5,Medium Opportunity
055a8b07-8114-4769-9b26-d824c7fdfe46,100.0,High Opportunity
d433d4fd-8549-435f-9f5c-507d1057a64b,18.5,Low Opportunity
590cd213-f87c-49e8-868f-8ecfa6bb738c,59.75,Medium Opportunity
0ea9c340-b3bf-4d96-b8ea-0ddd9e0bb811,60.0,Medium Opportunity
ab3ebb69-2cb2-452d-9bc4-7c6eacb4c4d9,83.75,High Opportunity
8311143b-76b2-4646-8f65-5709520dfe2b,77.25,High Opportunity
28d032fa-7c08-4de9-bcb8-fc5119f564d4,79.5,High Opportunity
76739471-5c98-4c04-88c0-7a39c0443312,85.0,High Opportunity
65997f90-8cfa-462d-beef-87225d4c22af,13.5,Low Opportunity
fb665ba6-0103-424c-88d7-3d89230617ee,90.0,High Opportunity
b11145d7-961b-4d11-b73f-247909439e00,12.25,Low Opportunity
fbfb0efd-2041-47dc-bad1-ad5bf9e530f2,51.75,Medium Opportunity
120c65be-248f-4d9f-92ed-453ab10a6390,82.75,High Opportunity
3c5f5460-4488-4422-bd3f-3c462971ecf5,57.5,Medium Opportunity
ff108e74-8a0e-48a1-bd23-f91c9f966011,65.5,Medium Opportunity
cb829660-51c6-4520-8055-4c0fc33ef1d3,21.25,Low Opportunity
8ef171b0-0d2f-4602-b901-8c858aa7d67e,40.75,Low Opportunity
7c8568d0-de40-4893-9a86-294fc6fd6370,60.75,Medium Opportunity
15efe9be-6f5a-4210-a358-119aaef936af,28.0,Low Opportunity
b850d304-a057-4157-a3e9-a92d046544d0,15.0,Low Opportunity
c8225d20-8753-46dd-af69-6ada49c2676f,53.75,Medium Opportunity
21209f58-a7db-4e7b-b1e2-2be7a2a5319f,54.25,Medium Opportunity
757596f3-4b28-43b9-bb9a-cec26fa768f0,51.0,Medium Opportunity
1175330c-f944-4ba5-b4a4-ef47d1dd0a95,84.75,High Opportunity
a2937fbd-9319-44e7-b90f-5a37ecf9b27d,85.25,High Opportunity
5102aa21-f514-4f08-8d97-a5b18f81e079,78.5,High Opportunity
94c56e7c-9b5d-43ac-b016-5ae43037e6d2,10.5,Low Opportunity
dd6b919c-a67d-4571-baca-6ae8c244b5e0,93.0,High Opportunity
e713b739-9e84-471d-b24d-fe68c8624472,26.5,Low Opportunity
65dc4e88-48a8-4aee-ac39-6d3ce2253497,86.75,High Opportunity
bae47f2d-8d0a-4f36-ba01-6fdc7bd087f4,58.0,Medium Opportunity
c48b2f64-85f6-4795-8df2-95a884eeb741,54.75,Medium Opportunity
f085b0e2-0e94-4764-9e23-3dc7bd03a781,14.75,Low Opportunity
c4d8902a-21ed-4a57-9802-d57158b0daee,90.25,High Opportunity
62715a66-4c51-4918-81a3-2fae7dd04736,78.0,High Opportunity
099080d5-a7b7-41f4-ba74-dc35fa8c8b7a,18.5,Low Opportunity
84dd9320-b863-4504-a831-8855313acd12,17.75,Low Opportunity
a2061839-8330-4aa7-8491-6c680ba61539,81.0,High Opportunity
9beb0200-0d27-41f3-99cb-167e0c22548d,51.75,Medium Opportunity
683912e6-a4b8-47b4-97e7-5231ebf1a443,95.0,High Opportunity
13420641-763d-4350-a65c-3fe378a1e031,95.0,High Opportunity
4b6d65c0-b8e5-4df3-9526-ebac8c99ee60,13.5,Low Opportunity
1477f2d5-042f-4293-957f-e15c9452f597,12.0,Low Opportunity
94882679-0766-4c3a-8995-4982d2fca172,95.0,High Opportunity
c10a2897-8213-46ed-a9d0-75d7ad903885,51.75,Medium Opportunity
f4f40e38-b0f3-4c62-85b0-209ae39fe16d,65.75,Medium Opportunity
540a71cb-9dc2-4ffa-9d5f-b26745f94d4f,47.25,Low Opportunity
c255b95e-bf6b-4457-a416-cf87206695a2,18.5,Low Opportunity
f5645e3c-b907-408c-b3a5-0d5e89ede69a,20.75,Low Opportunity
01af4d18-0858-4131-9baa-3fedf9d40987,14.75,Low Opportunity
128f8a91-6745-4660-ae56-8327891b576f,40.0,Low Opportunity
9f5bc3e7-978c-4fc8-8d7c-3208e1e10c3c,18.25,Low Opportunity
5180992e-ea52-4288-8294-e5833276bdc4,100.0,High Opportunity
dcedca83-6aea-4032-9571-ef65146734e6,26.75,Low Opportunity
511685a7-5ee8-4625-bad0-d41fbd73c0fb,12.5,Low Opportunity
144276e1-1318-47a8-82ac-00c6ce047701,95.0,High Opportunity
28351890-ff0d-414c-b727-0011545badf4,71.75,Medium Opportunity
3aae66e2-e5dd-4a70-a745-c30149c51558,95.0,High Opportunity
4109f3bc-6fdf-4640-9107-124e5a87c87b,17.0,Low Opportunity
77dccc85-a60c-466b-96c2-3be9aff5776e,62.5,Medium Opportunity
c2e3088a-9a25-47b5-bdee-dec6f5086f59,19.25,Low Opportunity
ad3d6d21-fffa-4b04-b4dd-4c4efaee1e87,22.5,Low Opportunity
08dc6699-1f7b-4c2d-b6aa-22836b57bfba,85.5,High Opportunity
40aaedb6-f8b9-4178-8ee9-b1327977148e,54.5,Medium Opportunity
7656eca5-36dc-4c7f-8e4e-b3e962403273,100.0,High Opportunity
fdbddcfc-439a-43d0-b7f3-4543a5dd550f,14.5,Low Opportunity
a6698a1c-bc46-4124-ae8c-6d46afd6c1c5,18.75,Low Opportunity
fc613e4f-bdcc-4ba8-91d5-4f059950d059,100.0,High Opportunity
f4960213-5e31-44ac-9221-f8d3f83b2396,100.0,High Opportunity
b204b8dd-bc0a-410a-8f67-3dac6552b4bb,49.0,Low Opportunity
fce488f5-2e99-4e82-ac6e-8ef23f26bfe5,90.0,High Opportunity
1b9889d6-b865-4fc0-9e9c-37736f497bf9,20.25,Low Opportunity
cf1afa93-5852-466b-8218-ffbfaa4d733b,100.0,High Opportunity
7218ef81-2853-4d16-92f6-90e10679b086,12.25,Low Opportunity
465b20d1-da83-4ef8-b944-3b28e825f1cd,45.0,Low Opportunity
cc29642d-8220-4284-acef-2668ddc33089,13.5,Low Opportunity
0e8cc4d8-2573-4a20-a824-bd65afddb094,85.0,High Opportunity
5f2df5e2-2fac-4088-8779-2c457409b457,100.0,High Opportunity
a1c94d1f-b0a0-4ab0-80f1-e7e11c2913f4,18.25,Low Opportunity
ec8b30ec-9f52-4715-937f-c3436420eb04,24.75,Low Opportunity
e6e71c12-2aa7-400b-86b2-bc265a3d3508,49.75,Low Opportunity
213aa643-1799-4720-aa6d-db434718f829,86.25,High Opportunity
446cdbe2-2e00-4482-b32c-e5ff88bb5801,100.0,High Opportunity
e42606f0-6052-42d6-981c-129de8a2133e,13.25,Low Opportunity
6ee0a951-f019-446a-936a-40e171fb5ac6,11.25,Low Opportunity
e792e8c7-299b-48fa-bae1-08d617933f81,100.0,High Opportunity
b958f160-f8d2-47d0-8582-4ef9d73118c9,85.5,High Opportunity
fc75a837-5475-461b-87ca-4a4485e661dd,90.0,High Opportunity
f561a9ec-5937-41bb-aa12-e8a5353410bc,57.0,Medium Opportunity
ffa55cd5-6d8a-425a-9b57-715449607664,22.75,Low Opportunity
56f6fb53-0f30-44db-aab3-5b0ee2c31e04,48.25,Low Opportunity
56e6209a-9419-443a-9f9b-b9de20ce2f10,95.0,High Opportunity
23c87750-162f-48ab-aaff-7261245e4ddd,90.0,High Opportunity
8eae4379-5873-437e-8b0c-9efa537ae714,35.5,Low Opportunity
fd63e83f-612a-4541-ad1f-f875a48e3322,95.0,High Opportunity
42b9f642-9c4e-4388-8069-37d269939ca1,90.25,High Opportunity
ca31c063-b24c-4432-9388-70d9f16791a3,59.0,Medium Opportunity
35b6876b-0ff1-42aa-b81f-b4c995c8dc56,34.0,Low Opportunity
fdc52227-71f3-4cfc-8e2c-8c28fd63ff7b,86.25,High Opportunity
f093ecb7-2248-4a62-8dba-50b0a23faf69,90.0,High Opportunity
bae52ec8-88b6-4a63-a802-02839a4d95e6,100.0,High Opportunity
b2d87267-d5d7-42b9-8aec-24eb4a525363,56.25,Medium Opportunity
21bf9f31-e7f1-42c5-89bc-19bce931e2eb,54.5,Medium Opportunity
76130c92-b99d-4573-a038-b937213784e6,31.75,Low Opportunity
2d8fbf1e-d41b-4dcf-907d-b16fc0edd760,17.75,Low Opportunity
d383576b-d42e-4980-802c-4f2879439285,84.0,High Opportunity
4a2f5f6b-4cc8-4b55-a89f-9364e6ddeb97,47.25,Low Opportunity
ab615bf9-5257-46e0-b7e4-45c508774f29,45.75,Low Opportunity
2e90e9cb-1fb8-4e71-97f3-31cc26c7d9cd,19.25,Low Opportunity
2dcb5ea2-8b69-4725-aade-c4e30d1f8176,84.75,High Opportunity
aaa3a6fa-70bb-45f8-aa63-236d1a37034f,51.75,Medium Opportunity
121d1cac-7769-410c-8337-b87407374a23,86.0,High Opportunity
fefb39c1-48e6-40ae-bead-bea84c9b693b,57.25,Medium Opportunity
0dc3e3a9-26aa-4ea9-be38-3dc580b747a7,100.0,High Opportunity
4cb7e62d-451d-4810-bf28-65a0b77787e1,77.0,High Opportunity
e78fb76e-3107-464e-8c63-9e4a49265486,12.5,Low Opportunity
ae57a6be-8420-4bb5-9a89-011e582c701c,52.25,Medium Opportunity
8114e917-de36-414d-9f33-49bc5af3b54c,100.0,High Opportunity
168d3dc5-3c7a-4a42-9a24-f82a606d45e9,23.5,Low Opportunity
4235ec50-4bc9-441a-a5a6-dbb2103af0c7,51.75,Medium Opportunity
b47e785a-0523-4d65-9075-923e2ffafeff,47.25,Low Opportunity
e4da767a-ef1e-49de-bac7-207acc8f7c2a,51.75,Medium Opportunity
5ae9652c-f136-4f45-8f0e-f8536717e2ea,91.5,High Opportunity
56a401f3-7421-46b2-8b6a-05196f889fab,84.25,High Opportunity
acf05ad9-2d0b-4971-86a2-d716806331ae,25.75,Low Opportunity
ee9e0eda-c591-477c-a500-a86b56eb79e2,19.0,Low Opportunity
1da2c495-6b6b-4ad3-86cb-3b2880880079,84.5,High Opportunity
3b09cdff-a1a6-426d-a839-25da0b14b76d,85.25,High Opportunity
e8460633-74db-4cd3-bd13-1f0e5fb502e4,100.0,High Opportunity
5bf7cf66-04a3-48a2-935a-8879bc1fe865,83.5,High Opportunity
4f1e73d1-4b29-40ee-aba4-5cdb622db111,54.5,Medium Opportunity
e6abd00b-8e2f-461f-871c-e79545880418,57.25,Medium Opportunity
e8ab7e42-1609-4408-8cf0-cd84f907cd43,26.0,Low Opportunity
d5e6695c-d711-49b0-a6cf-221c510e9a01,46.75,Low Opportunity
d57c808c-b419-4afd-9316-4112d2c52fb8,13.0,Low Opportunity
cc32a37d-1b5c-4183-84f4-1b52f65e6385,50.0,Medium Opportunity
72c8a454-1cc7-4f42-b096-81e47bacd7f3,99.0,High Opportunity
557804bf-736c-4d65-8874-09e40bd6612e,50.0,Medium Opportunity
b5f56564-837c-4ab7-9ef9-05078cee7715,24.5,Low Opportunity
ef7fad68-3d8d-499e-a6ce-a4ebdde76c99,49.25,Low Opportunity
5ec19c89-2f38-4a7d-90be-d18246ad4d64,12.25,Low Opportunity
718af7c1-d928-48f6-8a34-3a1b41f4a0e8,100.0,High Opportunity
9782a403-7e7f-49e5-af3d-19bf5a74a288,46.25,Low Opportunity
ba5cc68b-e6be-48b7-85af-661dbbae577f,17.5,Low Opportunity
8e970e60-98bb-430c-afbf-8129f02014c7,61.25,Medium Opportunity
0f3fd7cd-baa6-44b0-9a5e-1af9785f4610,100.0,High Opportunity
f950a73e-8e10-4770-980c-ec4920a10750,26.0,Low Opportunity
01edb3cc-55a0-4972-bd9f-ce1c1f15b22b,13.0,Low Opportunity
2b565258-c868-45bf-847e-cd51a4f938d1,40.25,Low Opportunity
d2d40844-167f-4fbe-96df-7596462d77c2,32.0,Low Opportunity
e7b74a26-4e90-487f-98ab-a11973498d60,59.5,Medium Opportunity
e80eb2ef-1bec-45e7-82e5-8beaa9f1b092,95.0,High Opportunity
314b1cdb-2289-4545-9c6d-f1d92825dac8,92.5,High Opportunity
2dea0976-21c3-49f1-a00b-179a002640ed,80.0,High Opportunity
87bd77b7-b02c-49f4-99dc-3d8944784355,85.0,High Opportunity
3e164847-d229-45ba-882b-fd880599511e,90.0,High Opportunity
e399be83-11cd-4ff8-af6a-2d4a2565f49a,100.0,High Opportunity
a7bb347e-d532-4411-a3f6-1bf3fbe832e3,90.0,High Opportunity
ec6d9639-63dc-41b6-8ac0-a7d473d4cf48,12.75,Low Opportunity
